741940.25	4828392.28	1396.76	980090.028	-98.28
743830.15	4824900.89	1514.93	980056.735	-102.57
744255.83	4824690.29	1527.59	980054.141	-102.51
745498.16	4824776.86	1494.29	980060.913	-103.23
747181.89	4826772.79	1416.71	980075.218	-107.5
747580.62	4825411.99	1453.9	980067.953	-105.38
747418.14	4825912.75	1436.19	980071.026	-106.66
747594.56	4828530.18	1395.42	980083.549	-105.23
734771.28	4821447.53	1424.62	980065.471	-111.58
738872.41	4821338.55	1450.68	980062.7	-108.41
740407.42	4823408.68	1493.98	980056.832	-106.36
743759.5	4822997.93	1615.67	980032.927	-102.84
745717.84	4821576.81	1480.24	980062.2	-102.47
737038.07	4819311.19	1396.05	980069.682	-111.8
731314.2	4828281.96	1373.5	980084.298	-109.43
731460.72	4828411.4	1373.15	980084.643	-109.25
731888.88	4826036.16	1392.56	980075.385	-112.21
746052.19	4827620.07	1406.73	980079.851	-105.75
745330.15	4827723.47	1405.18	980082.221	-103.78
747466.75	4826626.67	1421.06	980074.692	-106.96
